gene_id,10_2.fastq.trim.fq.bam.merge.gtf,11_1.fastq.trim.fq.bam.merge.gtf,11_2.fastq.trim.fq.bam.merge.gtf,12_1.fastq.trim.fq.bam.merge.gtf,13_1.fastq.trim.fq.bam.merge.gtf,13_2.fastq.trim.fq.bam.merge.gtf,14_1.fastq.trim.fq.bam.merge.gtf,14_2.fastq.trim.fq.bam.merge.gtf,15_2.fastq.trim.fq.bam.merge.gtf,16_2.fastq.trim.fq.bam.merge.gtf,17_1.fastq.trim.fq.bam.merge.gtf,18_1.fastq.trim.fq.bam.merge.gtf,19_2.fastq.trim.fq.bam.merge.gtf,1_2.fastq.trim.fq.bam.merge.gtf,20_2.fastq.trim.fq.bam.merge.gtf,21_1.fastq.trim.fq.bam.merge.gtf,22_1.fastq.trim.fq.bam.merge.gtf,23_1.fastq.trim.fq.bam.merge.gtf,24_1.fastq.trim.fq.bam.merge.gtf,25_1.fastq.trim.fq.bam.merge.gtf,25_2.fastq.trim.fq.bam.merge.gtf,26_1.fastq.trim.fq.bam.merge.gtf,26_2.fastq.trim.fq.bam.merge.gtf,27_1.fastq.trim.fq.bam.merge.gtf,28_2.fastq.trim.fq.bam.merge.gtf,29_1.fastq.trim.fq.bam.merge.gtf,2_2.fastq.trim.fq.bam.merge.gtf,30_1.fastq.trim.fq.bam.merge.gtf,31_2.fastq.trim.fq.bam.merge.gtf,32_1.fastq.trim.fq.bam.merge.gtf,32_2.fastq.trim.fq.bam.merge.gtf,33_1.fastq.trim.fq.bam.merge.gtf,34_1.fastq.trim.fq.bam.merge.gtf,35_2.fastq.trim.fq.bam.merge.gtf,36_2.fastq.trim.fq.bam.merge.gtf,37_1.fastq.trim.fq.bam.merge.gtf,37_2.fastq.trim.fq.bam.merge.gtf,38_2.fastq.trim.fq.bam.merge.gtf,39_1.fastq.trim.fq.bam.merge.gtf,39_2.fastq.trim.fq.bam.merge.gtf,3_1.fastq.trim.fq.bam.merge.gtf,3_2.fastq.trim.fq.bam.merge.gtf,40_2.fastq.trim.fq.bam.merge.gtf,41_1.fastq.trim.fq.bam.merge.gtf,41_2.fastq.trim.fq.bam.merge.gtf,42_2.fastq.trim.fq.bam.merge.gtf,43_1.fastq.trim.fq.bam.merge.gtf,43_2.fastq.trim.fq.bam.merge.gtf,44_1.fastq.trim.fq.bam.merge.gtf,45_1.fastq.trim.fq.bam.merge.gtf,45_2.fastq.trim.fq.bam.merge.gtf,46_1.fastq.trim.fq.bam.merge.gtf,47_2.fastq.trim.fq.bam.merge.gtf,48_2.fastq.trim.fq.bam.merge.gtf,4_1.fastq.trim.fq.bam.merge.gtf,4_2.fastq.trim.fq.bam.merge.gtf,5_1.fastq.trim.fq.bam.merge.gtf,5_2.fastq.trim.fq.bam.merge.gtf,6_1.fastq.trim.fq.bam.merge.gtf,6_2.fastq.trim.fq.bam.merge.gtf,7_1.fastq.trim.fq.bam.merge.gtf,8_1.fastq.trim.fq.bam.merge.gtf,9_1.fastq.trim.fq.bam.merge.gtf,9_2.fastq.trim.fq.bam.merge.gtf
gene-LOC113685490|LOC113685490,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
gene-COX3|COX3,0,7,4,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,6,0,0,4,3,2,0,0,0,6,4,2,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
gene-LOC113674158|LOC113674158,0,607,546,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,229,0,96,0,0,0,0,0,0,378,312,0,0,261,627,518,0,0,0,677,567,289,0,0,0,0,0,0,144,3,519,439,0,0,5,0,0,0,0,0
gene-LOC113684206|LOC113684206,0,1471,1403,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,543,0,466,0,0,0,0,0,0,1056,1010,0,0,977,1774,1796,6,4,0,1710,1577,914,0,0,0,0,0,0,750,4,1460,1462,5,0,0,0,0,0,0,0
gene-LOC113664385|LOC113664385,0,25,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,11,12,15,0,0,0,29,33,6,0,0,0,0,0,0,12,0,20,14,0,0,0,0,0,0,0,0
gene-LOC113665576|LOC113665576,0,702,613,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,100,0,69,0,0,0,0,0,0,252,238,5,0,154,437,407,0,0,0,458,410,254,0,0,0,0,0,0,134,0,549,536,0,0,0,0,0,0,0,0
gene-LOC113668181|LOC113668181,4,548,487,0,2,0,5,0,0,2,2,0,0,420,0,0,0,0,0,0,0,0,1,0,468,0,265,0,0,0,0,0,0,459,398,0,0,460,972,913,7,6,0,917,817,553,0,0,1,0,0,0,364,0,809,718,0,0,0,2,0,0,4,3
gene-LOC113671340|LOC113671340,0,264,270,0,0,0,0,0,0,0,2,0,0,220,1,0,0,0,0,0,0,4,2,0,219,2,78,0,0,0,0,0,0,226,195,0,0,218,446,390,4,4,2,461,407,208,2,0,0,0,0,0,126,1,406,379,0,0,0,0,0,0,0,0
gene-LOC113670567|LOC113670567,0,50,48,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,24,0,20,0,0,0,0,0,0,35,47,0,0,27,43,34,0,0,0,28,34,26,0,0,0,0,0,0,13,0,77,57,0,0,0,0,0,0,0,0
gene-LOC113685580|LOC113685580,0,42,45,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,34,21,0,0,34,21,15,0,0,0,74,62,37,0,0,0,0,0,0,20,0,12,15,0,0,0,0,0,0,0,0
gene-LOC113664844|LOC113664844,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,123,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,53,0,0,0,0,0,0,0,0
gene-LOC113675773|LOC113675773,0,2191,1933,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,224,0,514,0,0,0,0,0,0,452,689,0,0,298,862,744,0,0,0,1158,952,494,0,0,0,0,0,0,499,0,872,750,0,0,0,0,0,0,0,0
gene-LOC113687155|LOC113687155,0,72,67,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,51,34,0,0,52,91,92,0,0,0,132,125,52,0,0,0,0,0,0,35,0,93,87,0,0,0,0,0,0,2,0
gene-LOC113678127|LOC113678127,0,94,91,0,0,0,2,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,28,0,14,0,0,0,0,0,0,62,57,0,0,44,110,117,0,0,0,98,79,54,0,0,0,0,0,0,34,0,66,64,0,0,0,0,0,0,0,0
gene-LOC113684775|LOC113684775,0,126,109,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,0,43,0,0,0,0,0,0,63,47,0,0,0,161,138,0,0,0,144,127,69,0,0,0,0,0,0,41,0,123,115,0,0,0,0,0,0,0,0
gene-Trnat-ggu-8|Trnat-ggu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113676197|LOC113676197,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,18,54,38,0,0,0,26,25,38,0,0,0,0,0,0,0,0,61,41,0,0,0,0,0,0,0,0
gene-LOC113683653|LOC113683653,0,40,37,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,46,33,0,0,37,91,67,0,0,0,66,55,24,0,0,0,0,0,0,21,0,59,51,0,0,0,0,0,0,0,0
gene-LOC113668678|LOC113668678,0,124,117,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,34,0,13,0,0,0,0,0,0,58,69,0,0,63,108,122,0,0,0,133,140,50,0,0,0,0,0,0,25,0,109,111,0,0,0,0,0,0,0,0
gene-LOC113683791|LOC113683791,0,249,238,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,67,0,149,0,0,0,0,0,0,77,193,0,0,68,104,101,0,0,0,107,91,50,0,0,0,0,0,0,54,0,203,175,0,0,0,0,0,0,0,0
gene-LOC113665932|LOC113665932,0,169,172,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,83,0,0,0,37,34,0,0,0,37,27,0,0,0,0,0,0,0,0,0,229,201,0,0,0,0,0,0,0,0
gene-LOC113667014|LOC113667014,0,114,122,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,66,0,51,0,0,0,0,0,0,82,43,0,0,67,151,145,0,0,0,130,118,78,0,0,0,0,0,0,40,0,132,126,0,0,0,0,0,0,0,0
gene-LOC113674798|LOC113674798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113687114|LOC113687114,0,92,78,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,72,0,27,0,0,0,0,0,0,96,49,0,0,129,278,261,0,0,0,233,186,123,0,0,0,0,0,0,29,0,341,304,0,0,0,0,0,0,0,0
gene-Trnai-gau-9|Trnai-gau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113681244|LOC113681244,0,31,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,31,0,0,0,0,0,0,14,46,0,0,19,19,19,0,0,0,16,13,16,0,0,0,0,0,0,45,0,14,15,0,0,0,0,0,0,0,0
gene-LOC113676076|LOC113676076,0,158,149,0,0,0,0,0,0,0,1,0,0,168,1,0,1,0,0,0,0,0,0,0,184,0,25,0,0,0,0,0,0,243,122,0,0,145,436,372,2,2,0,426,392,176,0,0,0,0,0,0,131,1,258,221,0,0,2,2,0,0,0,0
gene-LOC113684654|LOC113684654,0,47,43,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,10,16,0,0,14,22,23,0,0,0,24,23,6,0,0,0,0,0,0,6,0,16,16,0,0,0,0,0,0,0,0
gene-LOC113679750|LOC113679750,0,161,159,1,0,0,2,0,0,0,1,0,1,158,0,0,0,0,0,0,0,0,0,0,54,0,58,0,0,0,0,0,0,103,42,0,0,51,310,305,0,0,2,235,220,169,0,0,0,0,0,0,212,1,190,185,0,0,0,0,0,0,2,0
gene-LOC113677046|LOC113677046,0,423,396,0,0,0,4,4,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,164,0,52,0,0,0,0,0,0,318,196,0,0,214,447,435,0,0,0,470,448,311,0,0,0,0,0,0,120,2,343,315,0,0,0,0,0,0,0,0
gene-LOC113681655|LOC113681655,0,36,38,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,17,11,0,0,13,31,29,0,0,0,37,37,21,0,0,0,0,0,0,13,0,17,9,0,0,0,0,0,0,0,0
gene-LOC113685992|LOC113685992,0,441,396,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,181,0,133,0,0,0,0,0,0,307,253,0,0,344,552,548,0,0,0,616,544,303,0,0,0,0,0,0,162,4,409,363,0,0,0,0,0,0,0,0
gene-LOC113680817|LOC113680817,1,267,233,0,1,0,1,0,1,0,2,0,0,187,0,0,0,0,0,0,0,0,0,0,90,1,144,0,0,0,0,0,0,228,521,0,0,245,135,123,0,0,0,216,195,198,0,2,1,0,2,1,285,1,77,50,0,0,0,0,1,0,0,0
gene-LOC113676237|LOC113676237,0,259,246,0,0,0,0,0,0,0,0,0,0,143,2,0,0,0,0,0,0,0,0,0,89,0,251,0,0,0,0,0,0,161,149,0,0,165,247,213,0,0,0,340,309,138,4,0,0,0,0,0,90,2,285,263,0,0,0,0,0,0,0,0
gene-LOC113680757|LOC113680757,0,2788,2505,3,0,0,9,8,0,3,0,0,0,958,3,0,0,0,0,0,0,0,0,0,880,0,301,0,0,5,4,0,0,1675,1132,0,0,991,2833,2586,0,0,2,2814,2501,1377,7,0,0,0,0,0,793,10,2070,1854,0,0,9,0,0,0,0,0
gene-LOC113686669|LOC113686669,0,45,35,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,25,0,16,0,0,0,0,0,0,45,24,0,0,26,45,36,0,0,0,42,47,52,0,0,0,0,0,0,28,0,19,14,0,0,0,0,0,0,0,0
gene-LOC113686058|LOC113686058,0,151,132,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,81,0,69,0,0,0,0,0,0,141,85,0,0,143,336,269,0,0,0,232,197,125,0,0,0,0,0,0,96,0,264,225,0,0,0,0,0,0,0,0
gene-LOC113670233|LOC113670233,0,159,140,0,0,0,0,0,0,0,2,0,0,94,0,0,0,0,0,0,0,0,0,0,90,0,44,0,0,0,0,0,0,124,86,0,0,88,221,199,0,0,0,184,165,88,0,0,0,0,0,0,80,2,186,169,0,0,0,0,0,0,0,0
gene-LOC113682204|LOC113682204,0,0,0,31,0,0,0,0,0,0,16,8,0,0,0,8,4,4,25,24,24,6,4,10,0,8,0,13,0,76,75,8,0,0,0,42,34,2,0,0,46,45,2,0,0,0,58,55,33,0,0,11,0,0,0,0,0,0,6,5,2,10,18,16
gene-LOC113676966|LOC113676966,0,27,24,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,61,0,0,0,10,0,0,0,0,0,70,68,64,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,0
gene-LOC113671132|LOC113671132,0,54,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,48,48,0,0,0,19,21,21,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113679081|LOC113679081,0,236,213,0,0,0,0,0,0,0,1,0,0,140,1,0,0,0,0,0,0,0,0,0,102,0,110,0,0,0,0,0,0,147,158,0,0,184,348,323,2,2,0,363,319,143,0,0,0,2,2,0,110,2,282,278,0,0,0,0,0,0,0,0
gene-LOC113669933|LOC113669933,0,5,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113667761|LOC113667761,0,906,821,0,0,0,4,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,275,0,134,0,0,0,0,0,0,508,580,0,0,350,719,643,0,0,0,831,702,440,0,0,0,0,0,0,337,3,727,661,0,0,0,0,0,0,0,0
gene-LOC113679311|LOC113679311,0,17,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,14,0,0,6,23,28,0,0,0,31,31,13,0,0,0,0,0,0,18,0,18,17,0,0,0,0,0,0,0,0
gene-LOC113687098|LOC113687098,0,123,109,1,2,2,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,2,2,0,40,0,16,0,0,0,0,0,0,94,55,0,0,46,128,117,0,0,0,135,122,51,0,0,0,0,0,0,39,1,131,113,0,0,0,0,0,0,0,0
gene-LOC113668021|LOC113668021,0,116,119,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,82,107,0,0,45,90,93,0,0,0,141,122,81,0,0,0,0,0,0,146,0,106,101,0,0,0,0,0,0,0,0
gene-LOC113687157|LOC113687157,0,10,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,7,4,0,0,14,18,15,0,0,0,17,17,4,0,0,0,0,0,0,6,0,11,13,0,0,0,0,0,0,0,0
gene-LOC113673746|LOC113673746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113682427|LOC113682427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113679429|LOC113679429,0,44,34,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,43,0,35,0,0,0,0,0,0,54,36,0,0,57,88,72,0,0,0,89,73,49,0,0,0,0,0,0,31,0,77,78,0,0,0,0,0,0,0,0
gene-LOC113664849|LOC113664849,0,14,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,10,8,0,0,15,30,32,0,0,0,13,9,10,0,0,0,0,0,0,6,0,25,22,0,0,0,0,0,0,0,0
gene-LOC113677710|LOC113677710,0,716,702,0,0,0,2,2,0,1,3,0,0,330,0,0,2,1,0,2,2,2,2,1,307,1,177,0,1,0,0,0,1,367,352,0,0,403,931,897,1,0,0,795,784,407,0,0,0,0,0,0,295,3,766,735,2,0,2,0,0,0,2,4
gene-LOC113667181|LOC113667181,0,190,184,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,47,0,20,0,0,0,0,0,0,93,80,0,0,51,113,129,0,0,0,158,158,77,0,0,0,0,0,0,38,0,142,128,0,0,0,0,0,0,0,0
gene-LOC113669143|LOC113669143,2,1760,1603,1,4,2,7,5,0,2,0,0,0,376,1,0,1,0,0,0,0,8,5,1,417,0,123,1,0,2,0,0,0,685,774,0,0,455,1143,1054,4,4,0,1000,905,547,0,0,0,0,0,0,452,3,2326,2143,2,0,10,3,0,0,2,0
gene-LOC113679113|LOC113679113,0,88,73,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,65,0,45,0,0,0,0,0,0,144,74,0,0,120,219,194,0,0,0,269,243,116,0,0,0,0,0,0,56,0,156,149,0,0,0,0,0,0,0,0
gene-LOC113664395|LOC113664395,0,19,13,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,17,32,0,0,33,23,16,0,0,0,19,22,30,0,0,0,0,0,0,22,0,10,8,0,0,0,0,0,0,0,0
gene-LOC113664402|LOC113664402,0,809,719,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,414,0,388,0,0,0,0,0,0,566,443,3,0,485,1305,1177,0,0,0,1107,961,544,0,0,0,0,0,0,276,0,894,809,4,0,0,0,0,0,0,0
gene-LOC113673563|LOC113673563,0,474,494,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,127,0,167,0,0,0,0,0,0,179,121,0,0,163,376,432,0,0,0,433,446,235,0,0,0,0,0,0,101,0,493,508,0,0,0,0,0,0,0,0
gene-LOC113672596|LOC113672596,0,196,179,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,76,0,50,0,0,0,0,0,0,119,92,0,0,109,266,244,0,0,0,259,245,112,0,0,0,0,0,0,57,0,195,178,0,0,0,0,0,0,0,0
gene-LOC113675354|LOC113675354,0,2065,1981,0,0,0,7,4,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,465,0,319,0,0,0,0,0,0,735,689,0,0,544,1516,1528,0,0,0,1855,1635,770,0,0,0,0,0,0,591,0,1373,1367,0,0,0,0,0,0,0,0
gene-LOC113682158|LOC113682158,0,58,45,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,14,0,24,0,0,0,0,0,0,32,48,0,0,39,85,81,0,0,0,55,46,28,0,0,0,0,0,0,12,0,81,70,0,0,0,0,0,0,0,0
gene-LOC113676763|LOC113676763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113681712|LOC113681712,7,7151,6587,7,18,12,29,23,0,6,6,0,0,2778,0,0,4,0,0,7,0,13,9,0,2554,0,1562,0,0,12,9,0,0,3268,3900,5,0,3131,6108,5706,10,10,3,6857,6261,3137,11,7,6,10,10,0,2415,25,5630,5256,0,0,13,0,0,0,7,0
gene-LOC113665804|LOC113665804,0,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,6,9,7,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113665049|LOC113665049,0,22,20,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,33,0,0,0,44,107,100,0,0,0,105,96,38,0,0,0,0,0,0,0,0,75,56,0,0,0,0,0,0,0,0
gene-LOC113683887|LOC113683887,3,841,805,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,5,4,0,0,0,280,0,204,0,0,0,0,0,0,217,260,0,0,341,658,622,0,0,0,538,491,294,0,0,0,0,0,0,213,0,741,680,0,0,0,0,0,0,0,0
gene-LOC113685503|LOC113685503,0,36,33,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,18,27,0,0,20,53,49,0,0,0,15,14,21,0,0,0,0,0,0,26,0,43,41,0,0,0,0,0,0,0,0
gene-LOC113686789|LOC113686789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113681825|LOC113681825,0,64,55,0,0,0,0,0,0,1,1,0,0,32,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,67,29,0,0,28,89,83,0,0,0,94,95,48,0,0,0,0,0,0,22,0,67,63,0,0,0,0,0,0,2,2
gene-LOC113683269|LOC113683269,0,629,570,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,192,0,117,0,0,0,0,0,0,289,232,0,0,243,582,509,0,0,0,522,447,246,0,0,0,0,0,0,103,0,366,305,0,0,0,0,0,0,0,0
gene-Trnan-guu-8|Trnan-guu,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113666489|LOC113666489,0,958,861,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,607,3,574,0,0,4,4,0,0,653,444,0,0,600,1657,1521,0,0,2,1405,1255,702,5,0,0,0,0,0,462,0,1404,1283,0,0,5,0,0,0,0,0
gene-Trnay-gua-6|Trnay-gua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113682538|LOC113682538,0,140,128,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,117,0,185,0,0,0,0,0,0,114,91,0,0,118,282,279,0,0,0,280,248,154,0,0,0,0,0,0,89,0,301,275,0,0,0,0,0,0,0,0
gene-LOC113669328|LOC113669328,4,4306,3889,4,0,0,10,4,2,4,2,0,3,1392,3,0,0,2,0,0,0,0,0,0,1402,0,473,0,0,0,0,0,0,2143,1772,0,0,1593,2774,2533,0,0,2,3381,3118,1321,0,0,3,0,0,0,1095,15,2844,2659,5,0,0,0,0,0,0,0
gene-LOC113686196|LOC113686196,0,157,148,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,41,0,50,0,0,0,0,0,0,67,64,0,0,74,198,195,0,0,0,180,165,79,0,0,0,0,0,0,51,0,137,129,0,0,0,0,0,0,0,0
gene-LOC113686286|LOC113686286,0,61,58,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,23,20,0,0,25,44,40,0,0,0,62,52,14,0,0,0,0,0,0,19,0,73,65,0,0,0,0,0,0,0,0
gene-Trnaw-cca-2|Trnaw-cca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113675501|LOC113675501,0,110,109,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,24,0,30,0,0,0,0,0,0,48,60,0,0,59,103,110,0,0,0,110,96,53,0,0,0,0,0,0,49,0,97,96,0,0,0,0,0,0,0,0
gene-LOC113679045|LOC113679045,0,283,234,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,119,0,38,0,0,0,0,0,0,188,143,0,0,109,333,300,0,0,0,353,336,189,0,0,0,0,0,0,94,0,218,185,0,0,0,0,0,0,0,0
gene-LOC113667525|LOC113667525,0,66,48,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,48,47,0,0,97,126,117,0,0,0,101,81,28,0,0,0,0,0,0,20,0,94,82,0,0,0,0,0,0,0,0
gene-LOC113681182|LOC113681182,0,132,122,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,58,0,16,0,0,0,0,0,0,107,69,0,0,62,133,123,0,0,0,190,188,64,0,0,0,0,0,0,34,0,120,123,0,0,0,0,0,0,0,0
gene-LOC113679935|LOC113679935,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,14,0,0,0,17,21,9,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0
gene-LOC113686529|LOC113686529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,48,0,0,0,0,0,0,0,0
