gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
MSTRG.12449,421,165,121,158,163,224,263,439,419,189,196,420
MSTRG.12448,398,167,117,180,142,222,246,388,353,175,211,355
MSTRG.12443,25,4,1,6,1,9,5,1,9,3,4,6
MSTRG.19410,2786,1894,506,700,2583,1144,2146,5665,7125,2090,1162,2274
MSTRG.12441,30,1,0,5,0,23,1,0,2,1,20,0
MSTRG.19412,303,141,92,39,181,212,170,362,442,175,145,236
MSTRG.19415,365,155,103,42,275,182,145,462,490,216,136,295
MSTRG.12446,70,38,48,96,38,95,93,118,99,65,75,136
MSTRG.19417,323,104,90,28,174,131,93,284,298,134,80,235
MSTRG.12444,0,19,14,0,22,0,0,0,9,15,0,12
STRG.6903,2,0,0,1,0,1,0,0,0,1,0,0
MSTRG.7109,23,20,10,5,7,20,55,36,23,9,11,17
MSTRG.7108,91,69,41,6,109,50,70,113,127,80,31,59
MSTRG.7103,94,84,62,34,71,91,161,194,238,92,74,164
MSTRG.7102,64,36,29,13,28,25,45,84,64,38,40,87
MSTRG.7101,182,144,90,58,133,135,190,326,298,153,109,232
MSTRG.7100,26,38,11,21,46,16,37,77,92,34,14,52
MSTRG.7107,857,590,355,88,969,523,620,1340,1340,727,349,909
MSTRG.7106,97,60,42,14,124,47,70,114,163,97,41,96
MSTRG.7105,342,295,104,37,344,223,309,580,659,248,147,523
MSTRG.7104,86,52,40,36,61,61,93,130,164,67,31,86
Pocillopora_acuta_HIv1_PredGene_g4709.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24688.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28462.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19225.t1,0,0,0,0,2,0,0,0,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22046.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12118.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5793.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14331.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.17863,5,2,2,2,3,1,2,7,9,4,1,8
Pocillopora_acuta_HIv1_PredGene_g5003.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.17864,3,2,2,1,1,2,3,2,2,2,1,2
STRG.17865,2,1,1,2,1,2,2,4,3,1,1,6
MSTRG.7819,449,211,121,74,240,188,272,544,628,246,177,240
MSTRG.7818,67,35,24,5,40,32,35,92,106,48,21,62
Pocillopora_acuta_HIv1_PredGene_g4916.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32408.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7811,1352,896,451,372,931,960,1255,2164,2342,1007,636,1392
MSTRG.7810,961,426,145,221,427,395,591,1049,851,383,299,524
MSTRG.7813,85,47,30,11,72,49,54,134,178,67,43,86
MSTRG.7812,97,60,47,29,43,60,63,129,120,64,31,153
MSTRG.7815,62,15,10,0,25,18,15,35,31,25,0,10
MSTRG.7814,60,61,53,51,49,44,92,184,173,79,35,45
MSTRG.7817,131,58,31,37,57,64,59,92,119,51,42,106
MSTRG.7816,78,15,23,73,33,43,29,61,72,30,33,56
STRG.11168,3,1,1,1,1,2,2,2,3,1,2,7
MSTRG.20054,7,11,12,2,21,11,16,32,27,22,12,21
MSTRG.143,481,157,109,97,263,233,181,351,443,207,133,335
Pocillopora_acuta_HIv1_PredGene_g4030.t1,0,0,0,0,1,0,0,1,0,0,0,0
MSTRG.141,429,169,115,26,244,213,189,390,444,232,116,291
MSTRG.140,251,191,103,97,200,158,193,410,405,230,111,340
MSTRG.147,573,420,317,133,375,419,550,935,978,462,345,835
MSTRG.146,174,149,103,19,229,98,154,279,393,215,85,205
MSTRG.145,1919,754,531,259,1415,930,821,1636,2250,1308,668,1412
MSTRG.144,97,42,42,28,79,51,65,106,133,82,32,88
MSTRG.149,595,397,317,118,356,412,464,807,1028,418,351,743
MSTRG.148,647,300,147,120,342,278,325,645,782,317,144,548
MSTRG.9413,164,0,0,24,0,91,0,0,0,0,0,0
MSTRG.9412,15,11,9,0,14,11,11,19,20,14,0,9
MSTRG.9411,14,4,3,2,4,7,6,7,10,4,0,1
MSTRG.9410,3,1,2,2,2,2,3,0,0,3,0,0
MSTRG.9417,4,8,2,2,4,4,8,18,17,4,5,12
MSTRG.9416,147,54,62,49,41,23,51,159,238,95,62,194
MSTRG.9415,160,66,27,40,72,70,91,164,213,93,44,142
MSTRG.9414,123,61,42,47,43,78,94,118,145,66,55,127
MSTRG.9419,4,0,0,0,0,0,0,3,6,0,0,3
MSTRG.9418,724,284,86,82,242,239,360,663,946,256,128,194
STRG.20080,8,5,5,0,5,4,4,11,8,5,0,0
STRG.20081,2,0,0,1,1,1,1,0,0,0,1,1
STRG.20084,9,0,3,3,3,1,2,11,1,2,3,11
MSTRG.19918,132,94,61,15,107,87,94,185,227,121,64,131
STRG.2711,2,0,0,1,0,0,1,0,2,0,1,0
STRG.2710,1,0,0,0,1,1,1,1,1,0,1,1
MSTRG.5489,27,0,0,0,0,26,6,0,7,0,18,59
Pocillopora_acuta_HIv1_PredGene_g5001.t1,0,1,0,1,0,0,0,0,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17350.t1,0,2,2,2,3,4,6,7,0,3,5,12
MSTRG.19910,310,75,73,31,156,98,69,390,441,121,66,311
MSTRG.19911,45,26,5,10,16,15,16,48,21,12,9,43
MSTRG.19912,81,48,29,23,62,51,55,128,169,58,39,66
MSTRG.16502,10,9,9,0,9,7,20,25,46,14,17,32
MSTRG.5483,88,30,18,7,38,28,54,61,98,51,24,42
Pocillopora_acuta_HIv1_PredGene_g16444.t1,0,2,1,0,2,1,2,2,4,1,1,5
MSTRG.12882,241,158,103,45,166,167,206,321,411,146,73,250
MSTRG.19914,659,338,128,163,409,377,479,869,972,343,316,543
Pocillopora_acuta_HIv1_PredGene_g21284.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12881,122,151,88,26,125,111,157,266,349,136,98,176
MSTRG.19915,22,23,15,4,24,19,22,26,37,24,30,36
MSTRG.21801,7,3,3,0,0,4,7,6,2,2,1,11
MSTRG.21800,598,388,243,146,359,393,431,650,768,390,241,810
MSTRG.21803,47,37,19,33,22,20,35,103,110,41,14,97
MSTRG.16501,22,18,20,0,18,13,15,34,59,22,27,74
MSTRG.21805,5,8,9,9,15,3,14,20,20,15,6,17
MSTRG.21804,113,20,38,35,21,36,32,235,124,73,22,192
MSTRG.21807,119,86,76,41,56,52,104,192,187,61,49,151
MSTRG.21806,80,37,21,22,61,33,87,116,93,46,28,196
MSTRG.21809,1259,406,302,206,818,624,511,1094,1193,628,413,757
MSTRG.19239,143,119,60,19,113,102,109,204,306,123,99,167
MSTRG.19917,315,145,63,39,169,156,170,285,343,181,87,204
MSTRG.16507,17,40,34,13,19,29,40,63,72,32,21,66
MSTRG.19316,327,141,99,52,132,73,140,336,434,189,105,280
MSTRG.12885,0,7,0,0,0,6,5,0,0,5,0,0
MSTRG.12121,90,21,9,0,21,53,33,42,35,17,18,53
MSTRG.12884,4,0,1,1,1,1,1,1,2,1,1,4
MSTRG.19314,91,59,52,12,79,36,45,125,198,86,28,117
MSTRG.19235,594,473,407,452,397,295,516,1098,1111,569,332,1103
MSTRG.12123,88,45,30,36,39,48,89,144,106,51,69,118
MSTRG.19312,29,24,25,5,36,21,30,82,67,36,17,42
MSTRG.16508,53,56,40,52,31,43,58,115,100,55,42,98
MSTRG.12125,28,0,8,0,0,30,10,14,0,0,14,0
STRG.4694,3,1,0,0,2,0,1,3,3,2,0,3
MSTRG.12888,9,5,2,3,3,9,8,7,5,5,5,9
MSTRG.12126,20,12,5,4,5,6,10,29,17,19,9,28
Pocillopora_acuta_HIv1_PredGene_g27205.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18488.t1,0,2,0,1,2,2,2,0,1,0,1,1
MSTRG.19311,22,22,16,4,21,20,28,38,32,18,14,19
Pocillopora_acuta_HIv1_PredGene_g23538.t1,0,0,0,1,0,0,0,0,0,0,0,0
STRG.24501,6,11,0,0,20,6,11,20,24,5,6,9
Pocillopora_acuta_HIv1_PredGene_g2012.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.24507,3,1,1,2,1,2,0,0,0,1,1,0
MSTRG.4722,71,64,31,21,44,43,76,113,102,59,47,79
Pocillopora_acuta_HIv1_PredGene_g21286.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23627.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4723,1,1,3,2,2,2,1,1,1,2,1,1
MSTRG.9532,13,7,6,9,8,6,11,15,33,7,6,23
MSTRG.4721,30,51,18,6,25,29,43,54,91,37,30,62
MSTRG.4726,75,42,25,11,66,35,36,100,125,68,26,100
MSTRG.4727,70,26,16,14,58,43,34,113,98,50,30,83
Pocillopora_acuta_HIv1_PredGene_g27326.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9536,0,0,2,0,0,0,0,0,2,1,0,0
Pocillopora_acuta_HIv1_PredGene_g229.t1,0,2,0,0,0,0,0,0,0,0,0,0
MSTRG.4725,353,314,170,79,449,366,366,440,499,372,267,378
MSTRG.16298,13,39,38,6,44,7,51,101,95,47,0,34
MSTRG.10716,27,16,13,6,14,25,15,41,42,21,22,35
STRG.1430,7,0,0,0,3,0,0,4,0,0,0,7
MSTRG.21377,495,69,53,294,245,92,88,106,347,214,26,202
MSTRG.21376,1963,1081,692,1220,1610,1303,1577,3770,3021,1797,1056,2720
MSTRG.21375,797,330,197,200,602,328,350,902,1170,520,228,609
MSTRG.21374,0,0,1,2,1,2,4,4,5,0,1,3
MSTRG.21373,126,55,42,17,74,58,63,98,160,65,32,75
MSTRG.21372,774,282,149,95,425,315,294,699,893,402,171,494
MSTRG.21371,580,228,206,71,396,293,262,656,827,378,168,442
MSTRG.21370,577,199,142,87,345,270,227,501,520,337,150,400
Pocillopora_acuta_HIv1_PredGene_22089_t,0,1,0,1,0,0,0,2,1,0,2,0
MSTRG.21379,241,136,96,13,226,168,171,269,352,183,125,221
MSTRG.21378,9,0,0,12,0,15,0,5,7,0,0,5
Pocillopora_acuta_HIv1_PredGene_g25490.t1,0,0,0,0,0,0,2,4,4,2,1,2
MSTRG.20947,602,198,128,46,353,303,242,503,551,269,185,389
MSTRG.20946,66,35,31,35,36,26,51,97,101,45,25,89
MSTRG.14056,523,240,136,136,291,249,252,573,615,253,190,425
Pocillopora_acuta_HIv1_PredGene_g7648.t1,0,0,2,0,2,0,0,0,4,0,0,0
MSTRG.6773,39,19,9,4,18,9,18,45,54,22,12,39
MSTRG.6772,5,5,5,3,4,2,8,8,11,4,3,15
MSTRG.6771,49,35,12,5,19,31,38,79,79,25,19,50
MSTRG.6770,16,19,9,4,14,15,27,48,50,16,9,17
MSTRG.6777,203,92,69,86,124,88,109,359,370,131,74,231
MSTRG.6776,31,22,15,10,28,22,28,42,56,25,14,32
MSTRG.6775,20,13,9,3,10,10,15,17,17,10,13,8
MSTRG.6774,70,43,22,12,63,49,50,107,110,54,34,74
MSTRG.6779,109,58,53,14,95,37,63,206,198,88,33,174
MSTRG.6778,22,17,10,7,27,16,20,37,50,27,11,21
MSTRG.22776,2515,723,653,351,1376,848,695,2191,2399,1153,644,1713
MSTRG.22777,213,177,149,173,188,151,215,473,388,193,143,497
MSTRG.22774,80,31,30,8,58,34,33,121,119,34,30,77
MSTRG.22775,295,100,60,37,181,108,107,284,296,145,86,176
MSTRG.22772,321,193,119,16,228,202,221,375,486,219,147,312
MSTRG.22773,61,7,11,3,20,17,6,36,52,8,17,30
MSTRG.22770,5,4,4,1,5,4,7,5,8,3,4,8
MSTRG.22771,313,154,87,51,198,174,198,394,491,170,179,421
MSTRG.22778,346,144,131,234,159,225,221,364,371,181,173,365
MSTRG.22779,197,55,50,24,138,84,71,195,189,100,67,135
MSTRG.26066,222,62,78,27,146,100,61,186,192,114,58,177
MSTRG.26067,3,3,2,2,5,11,5,7,6,2,2,9
MSTRG.26064,3,13,12,4,17,1,21,41,29,17,9,7
MSTRG.26065,205,128,59,20,94,113,141,205,256,115,69,237
MSTRG.26062,50,32,19,6,38,43,34,69,143,44,31,59
MSTRG.26063,6,3,0,2,0,5,4,4,5,3,3,7
MSTRG.26060,333,296,165,159,236,243,357,583,612,315,181,535
STRG.22014,4,1,1,1,1,1,1,1,5,2,1,4
Pocillopora_acuta_HIv1_PredGene_g28263.t1,0,2,1,0,0,0,3,0,4,2,0,3
MSTRG.26068,65,41,34,27,24,32,47,93,87,43,22,64
MSTRG.26069,359,307,159,166,231,257,370,508,557,322,179,452
MSTRG.11448,160,193,96,61,134,209,309,375,307,174,165,335
MSTRG.11449,58,15,10,23,11,40,23,36,35,13,14,44
MSTRG.11442,283,87,63,27,164,127,115,276,330,146,101,209
MSTRG.11443,201,56,44,55,57,60,71,169,190,88,47,193
MSTRG.11440,490,210,104,90,160,165,195,487,577,267,168,536
MSTRG.11441,4,2,5,3,2,4,2,7,2,2,2,5
MSTRG.11446,72,33,29,6,56,40,33,82,97,42,28,62
MSTRG.11447,80,38,24,6,45,30,54,90,89,31,36,64
MSTRG.11444,81,41,30,23,59,47,50,137,126,48,28,61
MSTRG.11445,19580,6370,7793,2558,11832,9557,5150,19200,17135,8956,6284,15646
MSTRG.8271,344,132,70,52,134,170,123,270,349,160,108,220
Pocillopora_acuta_HIv1_PredGene_g11929.t1,0,1,1,1,0,0,0,2,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g12110.t1,0,0,0,0,0,0,0,1,0,1,0,1
Pocillopora_acuta_HIv1_PredGene_g17397.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19395,332,116,113,79,158,160,129,343,274,172,94,288
MSTRG.23425,50,22,16,24,18,28,44,49,66,32,20,0
MSTRG.23424,9,9,10,2,13,7,11,22,24,14,7,8
MSTRG.23427,10,9,6,2,9,7,11,18,23,9,5,9
MSTRG.23426,54,43,29,21,33,24,44,91,98,49,14,68
MSTRG.23421,50,29,10,10,33,20,32,76,100,32,15,36
MSTRG.23420,598,268,85,74,306,310,346,606,870,283,234,504
MSTRG.23423,20,0,0,4,0,11,0,0,0,0,0,0
MSTRG.23422,58,30,24,9,33,38,32,77,69,29,24,33
MSTRG.23429,22,26,15,8,30,16,48,52,68,28,2,77
MSTRG.23428,49,10,0,36,8,37,9,15,12,0,5,11
STRG.10712,13,0,0,0,0,1,1,0,0,0,0,0
STRG.10719,4,0,0,0,0,4,1,0,0,0,2,0
STRG.10718,4,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17395.t1,0,0,0,0,0,2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20163.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13400.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15342.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20819,68,38,20,5,44,37,39,80,99,44,35,63
MSTRG.20818,232,91,69,25,114,105,90,207,278,107,67,219
MSTRG.25869,11,10,4,5,12,6,11,37,21,13,2,21
MSTRG.25868,119,28,23,7,25,15,25,102,152,91,40,61
MSTRG.20811,3,9,4,2,7,4,4,18,12,7,6,18
MSTRG.25866,198,19,12,7,16,26,15,34,114,49,41,22
MSTRG.20813,246,78,44,29,63,68,64,240,204,94,82,258
MSTRG.20812,33,78,35,8,45,32,90,127,185,62,58,142
STRG.11446,3,0,0,0,0,0,0,0,0,0,0,0
STRG.11447,1,0,0,2,1,1,1,1,2,1,1,0
MSTRG.25861,32,22,15,5,36,33,23,37,45,25,20,54
MSTRG.25860,46,12,13,11,24,51,18,36,36,25,19,48
Pocillopora_acuta_HIv1_PredGene_g2018.t1,0,0,0,0,0,4,0,0,0,0,0,0
MSTRG.14258,163,176,147,136,135,151,261,355,348,186,132,297
MSTRG.14259,851,243,117,87,313,452,250,416,551,322,521,0
MSTRG.14254,215,211,102,64,157,122,189,454,409,193,125,396
MSTRG.14255,204,105,69,65,114,91,160,268,228,127,86,204
MSTRG.14256,213,106,97,107,105,150,209,290,258,173,97,329
MSTRG.14257,23,9,9,13,11,14,11,14,21,11,20,12
MSTRG.14250,35,11,11,13,10,14,17,34,25,15,16,52
MSTRG.14251,60,15,13,22,13,23,28,71,54,24,14,61
MSTRG.14252,90,51,24,26,42,22,55,90,118,48,22,64
MSTRG.14253,250,66,33,45,86,75,80,208,214,70,57,140
MSTRG.4460,0,0,0,0,0,0,0,0,20,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3367.t1,0,1,0,0,0,0,0,2,0,0,0,0
MSTRG.13158,121,70,70,65,84,80,135,230,238,102,71,195
MSTRG.13159,210,226,66,25,157,128,262,340,561,198,159,281
MSTRG.13152,4,0,0,0,0,0,0,5,6,0,1,4
MSTRG.13153,60,54,35,39,39,79,83,88,130,48,50,154
MSTRG.13150,18,9,7,5,17,15,14,25,19,7,15,12
MSTRG.13151,136,110,49,58,88,104,115,223,246,119,113,143
MSTRG.13156,2984,1668,980,452,2845,1987,1624,3366,3130,2602,2177,1936
MSTRG.13157,28,22,19,21,29,28,32,46,90,38,13,49
MSTRG.13154,38,50,68,27,75,32,61,79,82,99,29,32
MSTRG.13155,473,163,80,130,175,167,178,323,334,212,145,126
STRG.9462,15,26,14,17,12,8,27,27,40,20,6,28
MSTRG.12288,95,23,45,99,126,82,94,249,103,84,48,101
STRG.9460,1,0,0,1,0,1,1,2,0,0,0,1
STRG.9461,1,0,0,1,0,1,0,0,0,0,0,0
MSTRG.12281,8,8,6,2,9,7,8,24,14,8,6,13
MSTRG.12280,346,94,38,29,97,131,98,184,269,108,93,189
MSTRG.12283,338,115,99,32,189,162,118,344,420,163,74,284
MSTRG.12282,321,173,197,192,155,170,266,491,477,239,161,470
MSTRG.12285,11,18,15,0,15,8,29,49,37,18,16,28
MSTRG.12284,993,84,7,350,328,82,34,65,176,156,0,113
MSTRG.12287,283,38,39,67,158,188,94,180,165,106,90,157
MSTRG.12286,413,83,72,74,145,112,90,284,302,144,116,278
MSTRG.14878,0,0,0,0,0,0,8,0,0,5,0,6
MSTRG.14879,9,0,5,9,5,6,13,14,16,0,5,20
Pocillopora_acuta_HIv1_PredGene_g6151.t1,0,0,0,0,0,0,0,5,0,0,0,0
MSTRG.14870,0,0,0,0,14,0,0,12,11,0,0,0
MSTRG.14871,9,9,8,4,19,9,13,15,22,14,0,12
MSTRG.14872,0,3,3,0,8,4,4,8,0,5,0,0
MSTRG.14873,117,65,26,10,82,58,67,102,175,69,28,87
MSTRG.14874,119,82,56,31,112,96,85,178,190,105,33,100
MSTRG.14875,78,64,48,13,94,60,84,151,182,85,20,82
MSTRG.14876,39,18,12,13,36,34,24,31,40,30,13,24
Pocillopora_acuta_HIv1_PredGene_g24130.t1,0,0,0,0,1,0,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g9415.t1,0,0,0,0,0,0,0,0,0,1,0,0
MSTRG.19161,218,132,105,104,132,115,167,323,382,171,100,295
MSTRG.19160,5,11,6,0,14,3,10,19,22,16,0,18
MSTRG.19163,191,50,16,22,51,105,41,59,82,49,75,43
MSTRG.19162,115,68,38,27,54,62,83,152,124,72,42,140
MSTRG.19165,271,106,42,27,111,188,107,164,168,110,59,182
MSTRG.19164,485,159,60,57,202,156,202,357,399,172,133,306
MSTRG.19167,45,48,38,38,38,44,63,96,102,66,47,110
MSTRG.19166,1069,361,336,177,534,475,364,1092,1008,506,350,979
MSTRG.19169,127,54,33,17,60,45,54,142,146,61,43,92
MSTRG.19168,74,57,15,16,35,39,72,97,96,36,34,74
Pocillopora_acuta_HIv1_PredGene_g4364.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17496.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2449,148,54,31,21,41,61,48,68,99,39,35,158
MSTRG.2448,69,24,22,36,27,25,25,92,92,28,29,117
MSTRG.2445,64,16,15,17,18,36,28,37,35,20,15,43
MSTRG.2444,123,68,54,44,54,89,93,190,154,65,62,239
MSTRG.2447,51,26,22,27,22,41,35,59,65,39,19,34
MSTRG.2446,36,20,21,26,23,17,20,73,77,21,18,56
MSTRG.2441,101,63,20,24,32,42,73,103,119,50,32,98
MSTRG.2440,205,112,53,25,108,76,132,234,248,110,42,252
MSTRG.2443,14,8,6,4,8,3,9,36,37,7,3,27
MSTRG.2442,6,0,0,0,0,4,1,2,2,0,0,4
Pocillopora_acuta_HIv1_PredGene_g21134.t1,0,2,0,0,1,1,3,2,0,0,0,0
MSTRG.4847,239,463,243,117,391,125,694,840,806,423,85,857
MSTRG.4846,68,41,44,15,57,25,57,106,145,52,41,87
MSTRG.4845,68,40,21,9,42,48,50,73,84,35,23,85
MSTRG.4844,186,80,54,29,129,102,83,179,166,131,49,133
MSTRG.4843,3413,2342,1618,1429,2204,2706,3181,4743,4954,2569,2036,4066
STRG.4657,2,0,0,1,1,0,1,0,0,1,0,0
MSTRG.4841,178,150,82,62,87,111,199,192,279,116,77,239
MSTRG.4840,37,23,19,30,39,26,40,96,97,44,24,27
Pocillopora_acuta_HIv1_PredGene_g5586.t1,0,0,0,0,1,0,0,2,0,0,0,0
STRG.4659,1,0,0,1,0,1,2,1,3,1,0,3
Pocillopora_acuta_HIv1_PredGene_g33199.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4848,2,2,3,2,1,8,3,6,11,4,3,9
Pocillopora_acuta_HIv1_PredGene_g4910.t1,0,0,1,0,0,0,2,2,0,1,0,1
Pocillopora_acuta_HIv1_PredGene_g10852.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1427.t1,0,0,1,4,0,4,0,4,0,0,5,10
MSTRG.8120,23,29,24,42,31,25,26,33,47,31,19,36
MSTRG.8121,69,32,20,38,34,42,49,109,92,52,20,58
MSTRG.8122,89,34,32,17,82,34,36,77,115,40,29,54
MSTRG.8123,0,0,0,0,21,0,0,0,0,24,0,12
MSTRG.3716,0,8,3,0,6,0,6,0,0,4,4,0
MSTRG.8125,155,46,53,11,107,42,60,167,184,90,33,101
MSTRG.3714,81,16,21,4,27,40,29,55,90,29,23,67
MSTRG.8127,455,182,185,34,319,237,207,472,538,269,166,352
MSTRG.24903,3,0,0,0,0,0,0,4,6,0,0,10
MSTRG.24902,4,2,4,2,3,5,3,4,5,2,0,0
MSTRG.3718,0,8,7,2,8,5,12,24,18,15,6,0
MSTRG.24900,53,35,32,17,38,42,48,49,61,35,26,93
MSTRG.24907,448,103,89,73,123,167,134,291,333,104,121,228
MSTRG.24906,587,196,75,154,172,213,283,376,452,174,163,338
MSTRG.24905,124,106,55,69,91,76,148,176,164,94,135,516
MSTRG.24904,118,33,16,17,57,89,49,84,88,42,39,34
MSTRG.9651,460,217,145,19,320,296,280,488,620,317,226,356
MSTRG.9650,130,87,48,40,76,105,134,186,283,125,92,165
MSTRG.9653,122,78,52,35,80,93,116,229,235,118,63,159
MSTRG.9652,74,27,23,24,43,31,28,73,100,53,21,50
MSTRG.9655,43,26,16,19,22,28,33,46,33,23,15,22
MSTRG.9654,347,147,95,39,219,152,168,307,420,208,115,246
MSTRG.9657,102,81,65,24,101,58,104,143,176,97,45,47
MSTRG.9656,562,227,127,86,279,226,289,578,548,257,175,423
MSTRG.9659,21,15,15,28,17,10,18,30,37,18,5,10
MSTRG.9658,25,27,20,8,35,21,22,42,55,32,16,13
Pocillopora_acuta_HIv1_PredGene_g28703.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1404,229,176,114,139,141,130,218,422,371,189,130,303
MSTRG.1405,102,40,21,28,30,38,49,114,137,53,25,92
MSTRG.1406,13,15,0,18,11,21,14,23,33,14,18,43
MSTRG.1407,3,4,2,0,5,3,5,12,11,11,6,4
MSTRG.1400,0,5,6,0,8,4,11,17,12,6,0,4
MSTRG.1401,0,0,0,0,0,0,0,5,0,0,0,0
MSTRG.1402,13,9,9,0,9,5,14,19,28,13,8,8
MSTRG.1403,260,126,97,62,142,186,162,338,356,145,128,257
MSTRG.22435,4490,1480,886,837,2198,2218,2147,3549,4391,2159,1423,2567
MSTRG.22434,233,323,156,45,166,194,406,425,637,275,131,402
MSTRG.22437,1920,901,422,154,1090,827,1090,1733,2384,990,592,1514
MSTRG.22436,4850,2155,1167,910,3294,2994,3000,5738,5868,3047,2178,3999
MSTRG.1408,47,177,58,55,43,54,101,167,172,135,107,116
MSTRG.22430,218,85,52,22,139,97,85,181,177,103,70,136
MSTRG.22433,31,26,13,8,15,15,22,30,43,15,11,32
Pocillopora_acuta_HIv1_PredGene_g16467.t1,0,0,0,1,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15563.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12700.t1,0,0,0,0,1,0,0,0,0,0,1,2
STRG.14468,9,0,0,0,0,0,0,0,4,0,0,6
MSTRG.4541,16,15,9,7,10,11,15,28,23,18,9,37
MSTRG.4155,65,45,19,7,26,57,54,47,78,57,35,6
MSTRG.4154,495,264,194,119,260,316,302,533,542,342,201,263
MSTRG.4157,115,98,62,24,79,84,120,203,218,101,71,116
MSTRG.4156,30,20,15,10,25,16,16,31,48,17,16,3
MSTRG.4151,13,6,7,0,11,10,8,23,27,10,9,4
Pocillopora_acuta_HIv1_PredGene_g16465.t1,0,0,0,0,1,0,1,1,1,1,0,0
MSTRG.4153,17,0,4,3,7,5,6,15,18,8,11,0
MSTRG.4152,150,81,52,26,97,94,98,178,236,91,54,41
MSTRG.4159,2,2,1,3,4,3,7,4,4,2,4,1
MSTRG.4158,4,8,7,3,7,5,17,26,24,8,4,11
Pocillopora_acuta_HIv1_PredGene_g1547.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33436.t1,0,1,0,0,2,0,0,0,0,0,0,0
MSTRG.16339,23,9,5,19,6,12,20,26,25,12,11,28
STRG.10723,2,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3160,510,108,69,47,149,266,91,388,384,106,174,396
Pocillopora_acuta_HIv1_PredGene_g17794.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28701.t1,0,1,0,0,0,1,0,0,1,0,0,0
STRG.8407,17,11,4,8,6,10,19,13,15,8,10,21
